Date,AVWC,AVSG,XDEW,IWQU,UKEQ,EMVL,JPNV,SGLN,GLIN,IGLS
2008-03-31,,-0.0026522312085318633,-0.01735929372140088,-0.010805372001523872,-0.014332358127273626,-0.036363965402846254,-0.012009525239156327,-0.05885254943869922,-0.01432973510125135,
2008-04-30,0.07773450918509095,0.04493822216760868,0.0553208340273017,0.06839977061470925,0.057456297979522564,0.08941163928590812,0.04491174488725069,-0.043318845399939465,0.041420803656616156,
2008-05-31,0.011184434912782537,0.04403122307882823,0.02910500275324379,0.0324685310546351,0.0003301570151899025,0.03424245701651851,0.030954080599016054,0.011780322687277689,0.024504171010529152,
2008-06-30,-0.08458025209383857,-0.1181670165088472,-0.10303569434354265,-0.021273903992847343,-0.0748339558976675,-0.0973366478995884,-0.06119687861486667,0.0398220865161254,-0.07445932885522855,
2008-07-31,-0.026740801460515717,0.0457407769556486,-7.390465922219036e-05,-0.02523792645812939,-0.03624505120650379,-0.050331666743567816,-0.037074993187747096,-0.009531543231467987,-0.03699572203793322,
2008-08-31,0.07035015138190581,0.12773735744719827,0.12078547068812706,0.07067891613588384,0.05184087586561259,0.019795522423327938,-0.03955988893659057,-0.012599236415557935,0.041607634683497485,
2008-09-30,-0.10306055839012573,-0.03215010437011934,-0.0890948003570744,-0.13630566553430956,-0.11349133599403383,-0.12780695421741584,-0.06718036488088963,0.06431772874798525,-0.08193593186683401,
2008-10-31,-0.09533695415242538,-0.1346992100746086,-0.12306125251722888,-0.08915997939566589,-0.11034209291497743,-0.17485110641274637,-0.1270367165656866,-0.0702042875101141,-0.0940353475050697,
2008-11-30,-0.04676319556073549,-0.055135098489085044,-0.05592586117012088,-0.07808305900474632,-0.022534470041431942,-0.05716854345119404,-0.039220707215920636,0.17607335238742006,-0.04012413190685449,
2008-12-31,0.10711021512510377,0.09668425290779359,0.08211786572230562,0.06046358010179387,0.05840552579610048,0.15821550293811226,0.13264126891542927,0.13091146139368925,0.16880116545588653,
2009-01-31,-0.10815594038071352,-0.11834110656377628,-0.07759674951250173,-0.015750286357981702,-0.08808730726266623,-0.08711534250305253,-0.10992629490989925,0.0621068298434333,-0.12416106704188057,
2009-02-28,-0.07870246369566747,-0.12259771665539598,-0.09414490383273166,-0.07455563442322921,-0.07889289626385676,-0.043582830337283496,-0.13662292123012543,0.03513927046532861,-0.10529217876665486,
2009-03-31,0.08658638726808898,0.08282917359597608,0.09680287174830515,0.028569248530488478,0.04059393439546488,0.1626912934291338,0.09021147951353004,-0.030321771263459474,0.002763018884546664,
2009-04-30,0.09398399455421225,0.15979838847005823,0.15135205435942756,0.01763520297617971,0.08573405558677849,0.12095367319482375,0.05735226949278105,-0.06230815153037417,0.017383599722371468,
2009-05-31,0.009368492549873597,-0.051470173456330315,-0.02738141758224133,-0.08642158603152461,0.06934654850263211,0.05920293821795686,0.08482344533309738,0.007061350021603463,-0.014069912081080105,7.9803354219532e-05
2009-06-30,-0.03191575452571971,-0.017907652521569895,-0.028755260415794903,-0.006431213589386142,-0.03705146507277213,-0.03910868111590671,0.023904618007108303,-0.06829231197768437,-0.012891615265623768,-0.012504130425237014
2009-07-31,0.0786261189130153,0.09069359281619249,0.07628343617829159,0.04779338020576396,0.0693148973951283,0.0943144326916987,0.040356141550007996,0.009199308442341847,0.021736890134906872,0.004919749679817009
2009-08-31,0.05578744380363254,0.08877125754692483,0.08327108838906971,0.0203807620516836,0.0697211762017953,0.011889497307639552,0.03324940207906746,0.0259075512797744,0.0626860301047858,0.010593786332836919
2009-09-30,0.06763391938628516,0.07319365081161888,0.07193332573277122,0.05486844216385456,0.05625395181180237,0.1219183062224809,-0.010239552698845245,0.07752494593898285,0.04403107754875579,0.0030178315696995917
2009-10-31,-0.05336944056699866,-0.08633007615174548,-0.06310207312730476,-0.06558347872087811,-0.028362389441325297,-0.06061246897611394,-0.05024580763927711,0.009111532824989776,-0.07424626542895985,7.925825665600073e-05
2009-11-30,0.053330789274138146,0.034870059371025164,0.05475838076268924,0.040542829910963585,0.04971589978916713,0.07786320325700724,0.0025936320639654564,0.12717854481105806,0.050089815940592475,0.005146037963761119
2009-12-31,0.03611001952495885,0.0875474439061219,0.06396254658823097,0.07451140089662012,0.024520532057121347,0.05036765193720627,0.02203162782977719,-0.05621171854939422,0.06109897934277586,-0.013547666619155851
2010-01-31,-0.04129040948255036,-0.0179579219827547,-0.021217181160557264,-0.04000089356040448,-0.03578624459482893,-0.06621630665496547,0.015001387583104098,-0.0004046941721336239,-0.0475934622450539,0.0014373590109877377
2010-02-28,0.07173223409811191,0.10154163492027468,0.09285719684922555,0.0785216850672561,0.040108390213114964,0.06757897967391036,0.017535187725432833,0.08329684837821771,0.032244450486416554,0.007893374898950256
2010-03-31,0.06716663148990332,0.08590271787363069,0.07611942486139922,0.08529060273624722,0.06727172616023958,0.08504595170831641,0.03988159374814981,-0.0007603143291919912,0.0340149057386947,0.0022152367734853406
2010-04-30,-0.009887607063241433,0.05423152371671791,0.018736289141878526,0.024271132226516556,-0.02895542760005132,-0.009256125640945356,-0.011126748588831448,0.05077991565149853,-0.026207924294336826,0.0022099143934155574
2010-05-31,-0.0451995780833605,-0.030196497755374474,-0.024051676696574598,0.012162688555589884,-0.06223336180134509,-0.045387714315152095,-0.10222630062005533,0.0857290136158908,-0.026780151517469153,0.00047254429792897845
2010-06-30,-0.06283634557840678,-0.10756844163685642,-0.08954618832355155,-0.08624997190575079,-0.06209714253845211,-0.041851375195986695,-0.044839553971241175,-0.005372306816755712,-0.04756236751709442,0.0028339974338471574
2010-07-31,0.041522560377014184,0.023643145396789134,0.022655248375763604,0.01564233990064312,0.09080807680531944,0.05673898083036932,0.017115422867579166,-0.09586309696716722,0.02260244381814136,0.0007849536846966654
2010-08-31,-0.029072069186264593,-0.05324576267657044,-0.033888723562386036,-0.02532240834088506,-0.013986712129557155,-0.018476937082647304,-0.04193110452873816,0.07223487127822059,0.0188819802797755,0.008942003642889551
2010-09-30,0.07516694050257278,0.08127111846757784,0.07887621573431303,0.07010113886779057,0.07074981970090066,0.09423937038137709,0.037143930122564006,0.025879383587017468,0.016351868505956046,0.0012438325789740912
2010-10-31,0.038916609588253825,0.03743708976298277,0.03705350991794254,0.03461845878829828,0.023466257668711688,0.03156973721349621,-0.033037384630360545,0.03824751488265954,0.016446159733453314,0.0
2010-11-30,-0.0081587364434752,0.03712426068219643,0.022325035291038464,0.02195432071012915,-0.025775513262400684,-0.015453843686529245,0.05254111096190339,0.03541623259371396,-0.030953154294285135,-0.0009315933255737985
2010-12-31,0.08623873700579954,0.08525714737825085,0.08042942926896712,0.059442683192922896,0.07214274726965075,0.08105540677419443,0.04833338482512306,0.032272527946362484,0.6362971840745537,-0.01344534713693979
2011-01-31,-0.014359850747819425,-0.018942221643260315,-0.004163154895680421,-0.01969700866826518,-0.010186513629842131,-0.0622377646171447,0.01074109986152938,-0.08699353379009689,-0.36246676177683645,-0.00433269110415635
2011-02-28,0.013705948367553233,0.0293482389335602,0.022638486471887598,0.018816054444777963,0.025148572256848745,-0.01727172656138598,0.04769300317545433,0.04213056995225606,0.013396456205780671,7.913064455178365e-05
2011-03-31,-0.006981673410683453,0.01641027097747827,0.010000169714743157,0.008796601200955712,-0.003888299752562774,0.06464133116000204,-0.08782785997520681,0.01764988045868221,-0.018026022716151724,0.0024523577998925017
2011-04-30,0.011922193348018917,-0.012026796183336463,-0.00436257114728944,0.001697181647648538,0.022356281050390336,-0.008209732995087093,-0.0032544049673700615,0.05176104304796669,0.6793425343995418,0.007290808314736941
2011-05-31,-0.00988262483990876,-0.011566239769665976,0.0036302839281023846,0.009150225148774727,-0.01096841374522739,-0.019849332724926616,-0.0212244671314179,-0.39099058011702936,-0.4086930049840144,0.006238037314067135
2011-06-30,0.0075605185330045455,0.004269782030784874,0.007135020309878337,0.020551090140987327,-0.0032287499122621854,0.016027752405969098,0.018443846329558644,0.0032085561497325887,0.024647949562336624,-0.0028029641880269462
2011-07-31,-0.040266765118353365,-0.05052973208602818,-0.05338149796345959,-0.05056824760991485,-0.02091402013942678,-0.02798676488905072,-0.02185960713636359,0.05250533049040507,-0.060480890469840065,0.00964310476891006
2011-08-31,-0.07013744847566228,-0.07849295917222199,-0.060042340041357,-0.03803002037575409,-0.06616800920598387,-0.08916257371086633,-0.06421485571583196,0.13626236962680416,-0.02578691007326761,0.0031709389855081316
2011-09-30,-0.0637350270059257,-0.06586205034167492,-0.049188990139318545,-0.01201355101260515,-0.05483672211953172,-0.14167144715093993,-0.016928803147735705,-0.07624526080133576,0.01032494359457714,0.00400848624244432
2011-10-31,0.07783245446956277,0.10789968549635076,0.09471289105582192,0.06755407056974727,0.09338331160365065,0.1256970857846933,-0.004612734033577648,0.02979024773354544,0.006874557412887228,0.003148365072505044
2011-11-30,0.021089544602273858,0.03148687709263487,0.023901109135819,0.04040168305372838,-0.007452675510508322,0.012699340108228041,-0.0043246928644306015,0.03879335688758134,0.0075664427063972806,0.0037504294943280225
2011-12-31,0.002191883731571531,0.020152150871422636,0.01339350767027292,0.021674636310612172,0.016218651449166455,-0.031343978882876766,-0.019258163757290947,-0.0865561126448503,0.026556534161010337,-0.001258137617512256
2012-01-31,0.03513570409549871,0.04980939228113446,0.03714734500383576,0.020548989313044608,0.018471996453376605,0.08924147044070074,0.03637528632905229,0.08487025794100478,-0.03978592711036555,0.0006109764106245752
2012-02-29,0.03538191534621404,0.011750080900125193,0.026121119183394992,0.012280971682981257,0.03605629715612313,0.03859677639942505,0.09759842876965363,-0.023441055985434667,0.015607821454967086,-0.0009538232334539432
2012-03-31,0.008789234757479392,0.021750680255143484,0.0208267632157082,0.028500852381678543,-0.011133674112457137,-0.033382485739058776,0.035063357840803944,-0.03216033558611042,0.01079368100119682,-0.00038201720471942036
2012-04-30,-0.031003325203893928,-0.029538775567258813,-0.027159656963422263,-0.02234023682385733,-0.001982721994051806,-0.03644972571775096,-0.07262895769380118,-0.01805923428846612,-0.02624420182373577,-0.0003820944756079969
2012-05-31,-0.046021635344500655,-0.014838713725737418,-0.021972920778283167,0.011091823865295725,-0.0713069391230311,-0.06101538706265697,-0.09614278929080322,-0.004904364884747436,-0.004460969994480757,0.008905035572087217
2012-06-30,0.04833216513209915,0.04235243934158461,0.036239135613649553,0.018784283734893492,0.05141722056688813,0.047963228936790614,0.08331770102447744,0.0014785608674223738,0.04051498709706802,-0.005416976199402734
2012-07-31,-0.004310632335766451,-0.01661396814213345,-0.011217725455808125,0.0034185426556765375,0.01598604853945651,-0.012666967658723549,-0.06359259506269066,0.013041338582677087,-0.010407266421116779,0.006208477067111584
2012-08-31,0.022802486690816526,0.02487584715871094,0.0256368628112571,0.013448225678357906,0.01566299527964521,-0.0008014359323569309,0.005145251590503497,0.02186057809084274,-0.015412493942551286,0.0001512957370009005
2012-09-30,-0.0009510694374127437,-9.63145403165555e-06,-0.002818644942858217,-0.011541479117067821,0.00802760368988098,0.023496762313204744,-0.0003926277640923237,0.04159733777038266,-0.0027619715045137383,-0.0023090554705695876
2012-10-31,0.004662517699697499,0.002830222942685756,0.001531219427306274,0.002120006395549545,0.008871812783793231,0.005455350316622143,0.014139851661311154,-0.0264719306252853,0.0014771975880427668,-0.0017823544588509987
2012-11-30,0.018054044343705167,0.01219487822997034,0.014869864689591283,0.014978442632821665,0.019180168951668852,0.01767488750604551,0.05964372322731082,-0.0007032348804500987,-0.020099466453778025,-0.0007222811286863307
2012-12-31,0.0212833169770259,0.025512197165620254,0.014960878697243274,-0.003321406927490611,0.0026496365242203446,0.05998387350288148,0.0873537769127164,-0.04081632653061229,-0.00376378379021014,-0.0038411318799785876
2013-01-31,0.06162867153379703,0.0891613533365343,0.08969625439362083,0.07778299675648115,0.06640466187830318,0.020114206621262953,0.09008404387145474,0.022010271460014774,0.05383472107124754,-0.0020232198504910315
2013-02-28,0.04050449442976922,0.058382197343142206,0.05163521557041806,0.05664348814901876,0.015503875968992276,0.017758676689316744,0.03946958887609342,-0.00670016750418756,0.04319756620966975,0.004552218393632179
2013-03-31,0.016250164346566898,0.04350589092553858,0.04158616791612402,0.044367735051925816,0.006945313477662474,-0.012134524864244378,0.07238215685773053,0.008672609009877208,0.03161489044156607,0.0036556169996773136
2013-04-30,0.008682286595476096,-0.01831274785145698,-0.0025384005174609037,0.004445591007596672,0.008388740446156673,-0.007223862313984086,0.11894879821740201,-0.10365416766181035,0.03047978017858277,-0.0005690009355038272
2013-05-31,0.013516762039434527,0.049093545528791305,0.044759261889890434,0.035055142567212094,0.02994823761400056,-0.03170426332848997,-0.030655170706520574,-0.025845989874766828,-0.025375858758005743,-0.004631628978001401
2013-06-30,-0.027886124662863554,-0.014633029455091817,-0.01420250441163795,-0.014364778668680467,-0.055342826373100396,-0.05507427384284613,0.015812363199660284,-0.13074398249452956,-0.021392820870181017,-0.004520152394689392
2013-07-31,0.04691741086491241,0.06959982730041303,0.05743624651219359,0.05767949484041046,0.06485527899170318,0.014329053157353444,-0.012051301402636216,0.07803650094398984,0.029147165895267113,0.0035350222754024774
2013-08-31,-0.03961347880082289,-0.058053342145740316,-0.045760581153798774,-0.04987258363942371,-0.019449235710462087,-0.042001053363306506,-0.028970760707860532,0.051371862230005894,-0.0622422389535473,-0.004211728063893472
2013-09-30,0.012154743545143898,0.009837109866129845,-0.0015526840142552345,-0.009530426424201877,0.01292005337862423,0.028146233778251872,0.0868882432445115,-0.0932815102720711,-0.0022829312641361454,0.00046117508542797836
2013-10-31,0.04876409116302183,0.04848710657560762,0.05208174601709348,0.054621203463514956,0.0409605365590755,0.05098869157150321,0.006742176793266053,0.001837109614206911,0.029567078701773886,0.0020370723593938767
2013-11-30,-0.004040835883599936,0.009495486438698464,0.0025180840268548277,0.005743064691341004,-0.008168900650060373,-0.021804591556752517,0.05237977887530021,-0.0681540342298288,-0.032478638059787346,-0.0008438958475536218
2013-12-31,0.011151788498262372,0.017885571431546232,0.019233003999535647,0.010809722011485112,0.014616321559074219,-0.013375032564633016,0.03431814367120922,-0.05313217448343721,-0.0017667210088981866,-0.0043702488183776644
2014-01-31,-0.04652686356212121,-0.0280239494729424,-0.029806251733371925,-0.04085603520110781,-0.03784370891213629,-0.08654420706181243,-0.08613487834585465,0.037755455490128265,-0.0011795518344466238,0.0037893797508148364
2014-02-28,0.03984536891129631,0.03747654031110659,0.041152461171208854,0.03534795452351913,0.04955142296952042,0.021788373034466124,0.016350091432578928,0.04806408544726293,0.02853073472245926,0.0007320596808451096
2014-03-31,0.008612576622258894,0.016051507295247847,0.008976403644537223,0.016077576827623563,-0.026549674497594156,0.04175315284869674,-0.010409241115306611,-0.022611464968152917,0.02756718509423428,-0.0011547700249403547
2014-04-30,0.0010220674021372833,-0.02192482691948805,-0.006923802387272526,-0.00164329980348088,0.03117003954407993,-0.002999062739064362,-0.038010998876109814,-0.010101010101010055,0.010281107086243635,0.0014260742699976348
2014-05-31,0.026150376550385213,0.022452368086483876,0.027665670448581814,0.025707428563910062,0.012576133543875434,0.03566728594260904,0.04572564800792511,-0.02995391705069128,0.02041505850737302,0.0017702296797474926
2014-06-30,-0.00032799507526437566,0.02424663236011093,0.009901691322888428,-0.007283626123175013,-0.006460595934280167,0.0054014556403994,0.04301324809491769,0.03732609433322032,0.020331914943102047,-0.003862876605736143
2014-07-31,-0.007218550222161557,-0.040893299801703864,-0.023239069234554988,-0.022261329205260028,-0.002971018554851712,0.021072663580539608,0.012531311112076837,-0.011122015047432154,-0.033681920065148585,0.0012384090540420445
2014-08-31,0.04558805265979071,0.07148687782542473,0.041977796823164715,0.06290221860417655,0.018329022826942598,0.04817331475011821,-0.007875753486426551,0.01951703605689703,0.7295692789465207,0.006919996440085896
2014-09-30,-0.012483390160174523,-0.03520351046934156,-0.025615927456972165,0.019694878746312483,-0.02445892226148405,-0.05795143988876306,0.05148560784548861,-0.03990914990266059,-0.03162461970530006,-0.00026892123590482875
2014-10-31,0.0273087538625576,0.06433018566249182,0.02932069888066291,0.05552550088663866,-0.014035882053313742,0.02948278252295755,0.0424935546757359,-0.023318688746198024,-0.36005394007265257,0.007143007686195357
2014-11-30,0.03156725185194853,0.02875886478101841,0.026280174064295947,0.015931604339935124,0.03358016187360091,0.001877221567174292,0.021725619641625338,0.03564013840830449,0.025554030556755203,0.005566812278580802
2014-12-31,-0.01381167675336381,0.028178142013041585,0.019007322748253674,-0.007267184193190501,-0.021826057980673164,-0.030030839426769096,-0.012758223055649665,0.0167056465085198,0.010957817828786576,0.003183840380009517
2015-01-31,0.018902492319913478,-0.0015753929726556315,-0.034455908521579426,-0.013484892409884153,0.029012661102594706,0.02539735115422892,0.001641063201121895,0.10351626684193227,0.020395224861797567,0.00535226506435027
2015-02-28,0.03188767861566055,0.033379443361214234,0.047222921918869565,0.049209148658777346,0.03222246744647972,0.02112564356475688,0.08724141228321547,-0.07087552114353779,-0.05587843269152193,-0.005587996439653686
2015-03-31,0.02590723057190636,0.05466206991009437,-0.009479860196178858,-0.01209748216488793,-0.01999144750908699,0.025531158049627134,0.018459211516663743,0.01506410256410251,0.02496888237253847,0.005201698714053293
2015-04-30,-0.012534204457335774,-0.052503744789488827,0.003362676374245588,0.022418963557999882,0.02901712664993994,0.025739528777864784,0.03162565367346115,-0.04041679823176503,-0.016789336926837928,-0.0030216271130915073
2015-05-31,0.007034618643968704,0.020837268424973132,0.004382525520314262,0.001105608490600929,0.004664475776529287,-0.03429918580544844,0.03872355494231039,0.014478446857518978,0.0,0.001515325282342772
2015-06-30,-0.051348446681029225,-0.04092029816481735,-0.0023100655724542785,-0.02190322844285364,-0.05803524322042841,-0.054781014130044325,-0.021401413413184356,-0.04346415828738237,-0.0743345401743889,-0.0023203278046999287
2015-07-31,0.016490261120021277,-0.0013576485387619686,-0.010805201453216173,0.02521641264544172,0.027276800716926175,-0.05543503303998365,0.020811292580212193,-0.05900305188199395,0.027543794652101994,0.0018287964733603168
2015-08-31,-0.05681238626008189,-0.03691965609228953,-0.06397916867777431,-0.06185754332233662,-0.0746415135488796,-0.07735151164044707,-0.07515553228306138,0.05351351351351341,-0.03152130213135851,0.002015310557886174
2015-09-30,-0.0178009510951751,-0.019320354371171855,-0.018060613936225822,-0.032381114449873016,-0.015908555267499458,-0.014701036548191992,-0.08630672589650024,-0.0030785017957927208,-0.021255312812135885,0.004706270921693179
2015-10-31,0.06491497878060382,0.05474781040012622,0.057159039305090475,0.08846425716342354,0.04765896299844341,0.05224546722961243,0.09302799532315453,0.0029164522216502675,0.024261667328026704,-0.0018886328344874803
2015-11-30,0.013500751756332363,0.032358655880655895,0.004550272113705844,-0.0029723881974135224,0.003943307806606455,-0.006774246114562343,0.021698463660262846,-0.044303797468354444,-0.02146351201336061,0.002497923799255508
2015-12-31,-0.006541535707298762,-0.03478420746629851,-0.007993585047118112,-0.011179401799724098,-0.015142027665509206,-0.02393653564043674,-0.02947639402848312,0.011992124574905949,0.0042324217526492625,-0.003020373403620491
2016-01-31,-0.022883866137505704,-0.0338785855891367,-0.07923719578864796,-0.06500849411679799,-0.026992659383850648,-0.020096321968761766,-0.06300698468860633,0.10187477891758046,0.05563055960280372,0.01188378398041623
2016-02-29,0.023141179466715345,0.05164997850424613,-0.016335985371503492,0.0167271634204198,0.010217417131994866,0.027604291651160295,-0.10730819836610839,0.12375601926163715,0.0219376135728373,0.004888115498249634
2016-03-31,0.03568662264742728,0.05055017937993078,0.0,0.06223982838777431,0.016758791014935825,0.0893747515117862,0.039918819388194526,-0.03185259248678762,0.03891224954895933,-0.0016092799111939726
2016-04-30,-0.003081462574206717,0.004421605355326985,0.13671412940285288,-0.0014928499874397039,0.015730726967786657,-0.01222169642835591,-0.052916990004517106,0.029949837710238958,-0.01383858995672449,-0.0028104214090785007
2016-05-31,0.001717452713666523,0.012391008665127545,0.01669708737477582,0.010839130055088964,0.001252633376985779,-0.038491137990249724,0.07190298456615518,-0.05658215155421864,0.003259278282402578,0.0023674549552079593
2016-06-30,0.08628956538097521,0.08839622557571558,-0.009751117685707356,-0.009243852811785858,0.04594825135058289,0.13637983680426569,-0.109378393428192,0.19040388703310063,0.1389691135596378,0.011435936606562391
2016-07-31,0.06166707212733713,0.07060070671695007,0.04690337823617852,0.03489454985184315,0.034958951775131863,0.07817878957469104,0.05013193143280459,0.02423469387755106,0.016286205496398365,0.001307170209419617
2016-08-31,0.008882018942209413,0.0127348375240115,0.0027226928589059174,-0.002343982249620402,0.018753939903340955,0.014321132910162682,0.024668841049977575,-0.020672478206724798,-0.038646111002003436,-0.0006318775077699401
2016-09-30,0.019303958100788776,0.012793065258056124,0.0,0.0034339168700758815,0.01954313412055897,0.035250196897258945,0.0055728933704541905,0.017802644964394654,0.03361549026014288,0.0008552114901878571
2016-10-31,0.04089735548729112,0.03021310076113526,-0.018267042568011704,-0.02971904741128617,0.008142828241958222,0.052403404282652,0.04500108073221898,0.027736131934033015,0.04415669175105719,-0.006912869442565639
2016-11-30,-0.011989535955352681,0.07774407634882707,0.053809388107026734,0.016892516529706025,-0.022625796418000332,-0.06529182316315774,0.06724654273836683,-0.09980549477267198,-0.0716104050954568,0.0012348642982331626
